USER:: 124 | MESSAGE:: USER:: 124 - Seat - | DATE:: 2011-11-29 19:59:12.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 12:59:28.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is fbYXADExMTE5s/SQ/9af26sTuJNS9GMJobpvAOX85yFQs4iy| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted AnRaSArpa6|92|KzrrK4v6mE|NaN| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mov| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Timeout error:NaN<1324402970| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 7587| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Small Token is: mp4:constellation/movies/92/movie-small.mov?auth=da.avaVbDcEajbGcVaEaOaIbObqdXdxa_cB-bo8m0c-uP4-DnID7CxoAvp-rUkxkToBkEqnt6mcnLr0lZrWt1katw%26aifp=v0006%26slist=constellation%2Fmovies%2F92%2Fmovie-large%3Bconstellation%2Fmovies%2F92%2Fmovie-medium%3Bconstellation%2Fmovies%2F92%2Fmovie-small%3Bconstellation%2Fmovies%2F92%2Fmovie-low%3Bconstellation%2Fmovies%2F92%2Fmovie-minimum| DATE:: 2011-12-20 12:59:30.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: e911d4b36b24d21b136a55d4a1d334a5| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404007| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: 2IyRjKKTWw| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: 4vmYnw4BMa| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: 2IyRjKKTWw| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Hash Incorrect| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: 589b82127538e51e98359fcbbf1cca82| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404007| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: SXTGCI9Msg| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:00:07.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is pLYXADMzMzMZcWVQxmLP4R6v4dWLNDpsO3bfhC+I8mWmW+T8+necre9DO+EcxHg=| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted AnRaSArpa6|92|SXTGCI9Msg|1324403998.241| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mov| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 7587| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Small Token is: mp4:constellation/movies/92/movie-small.mov?auth=da.bib1deb8clcKb2bgbUdDdddPdpc2c1dI-bo8m0P-uP4-KoEF2Bxqswt-oVqyqWtDnGlnp5nenMo1s0nYo0kclx%26aifp=v0006%26slist=constellation%2Fmovies%2F92%2Fmovie-large%3Bconstellation%2Fmovies%2F92%2Fmovie-medium%3Bconstellation%2Fmovies%2F92%2Fmovie-small%3Bconstellation%2Fmovies%2F92%2Fmovie-low%3Bconstellation%2Fmovies%2F92%2Fmovie-minimum| DATE:: 2011-12-20 13:00:09.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: f227a1e87815853b7fd5e7790fb74ede| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404333| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: bCRGugvH3u| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: SXTGCI9Msg| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: bCRGugvH3u| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Hash Incorrect| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: 2afba1841ee535f52e5e686e4ac9fe44| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404333| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: jfxmvCD7Nj| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:05:33.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is 6rcXANPT09PX7GunIFDwCj679VGo6pJqTKbkMF6x0a4ir+FomiL7nxLwIielGKg=| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted AnRaSArpa6|92|jfxmvCD7Nj|1324404324.721| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mov| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 7587| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Small Token is: mp4:constellation/movies/92/movie-small.mov?auth=da.bvcvcCdrbcafazbrajchc8dtaFa7cKdA-bo8m5V-uP4-DpCE6DEptus-pVrxtVrCkGtkl3seqMq1l1lXs2rbmv%26aifp=v0006%26slist=constellation%2Fmovies%2F92%2Fmovie-large%3Bconstellation%2Fmovies%2F92%2Fmovie-medium%3Bconstellation%2Fmovies%2F92%2Fmovie-small%3Bconstellation%2Fmovies%2F92%2Fmovie-low%3Bconstellation%2Fmovies%2F92%2Fmovie-minimum| DATE:: 2011-12-20 13:05:35.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: ae48694ccb9a350c3ceb3d277b460d8e| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404558| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: NQWetiSgRC| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Read Coookie:: jfxmvCD7Nj| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: NQWetiSgRC| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN Hash Incorrect| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN HASH:: ca8357d6197cbc6768ac2747aab0fec1| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN EXPIRES:: 1324404558| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: TOKEN CODE:: vQosNPfxri| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP CONTINENT - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP COUNTRY - | DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2011-12-20 13:09:18.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: K is y7gXAFZWVlYWQbYE2GRjhLgARdBZx+rShsTruDTlxyw+p+cewELrtXXdHQ4SFXY=| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Decrypted AnRaSArpa6|92|vQosNPfxri|1324404549.821| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Movie File Type is mov| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER:: 124 - Rows Found: 1| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: SUCCESSFUL PARSE FINISHED for 124 with screening 7587| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER:: 124 | MESSAGE:: Small Token is: mp4:constellation/movies/92/movie-small.mov?auth=da.c3crdZbdb8dpabcebJcEa3a5azaWdudJ-bo8m9q-uP4-HpIFZBAprxs-lWoypVkApDrkp3rfkMp2p1rYl0nbky%26aifp=v0006%26slist=constellation%2Fmovies%2F92%2Fmovie-large%3Bconstellation%2Fmovies%2F92%2Fmovie-medium%3Bconstellation%2Fmovies%2F92%2Fmovie-small%3Bconstellation%2Fmovies%2F92%2Fmovie-low%3Bconstellation%2Fmovies%2F92%2Fmovie-minimum| DATE:: 2011-12-20 13:09:20.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-12 12:31:53.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2012-01-12 12:31:53.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-12 12:31:53.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-12 12:31:53.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-01-12 12:31:53.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-12 12:33:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2012-01-12 12:33:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-12 12:33:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-12 12:33:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-01-12 12:33:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-12 12:33:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2012-01-12 12:33:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-12 12:33:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-12 12:33:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-01-12 12:33:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-12 12:33:30.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2012-01-12 12:33:30.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-12 12:33:30.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-12 12:33:30.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-01-12 12:33:30.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-12 12:55:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - | DATE:: 2012-01-12 12:55:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-12 12:55:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-12 12:55:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.109| DATE:: 2012-01-12 12:55:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:51:43.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:51:43.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:51:43.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:51:43.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:51:43.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:57:06.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:57:06.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:57:06.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:57:06.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:57:06.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:57:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:57:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:57:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:57:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:57:15.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:57:45.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:57:45.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:57:45.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:57:45.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:57:45.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:58:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:58:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:58:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:58:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:58:03.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 09:58:24.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 09:58:24.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 09:58:24.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 09:58:24.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 09:58:24.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 10:01:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 10:01:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 10:01:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 10:01:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 10:01:05.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 10:01:46.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 10:01:46.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 10:01:46.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 10:01:46.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 10:01:46.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 10:02:13.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 10:02:13.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 10:02:13.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 10:02:13.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 10:02:13.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP DB INFO - GEO-106FREE 20090201 Build 1 Copyright (c) 2007 MaxMind LLC All Rights Reserved| DATE:: 2012-01-18 10:13:27.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP FILTERS FOR FILM - AF,AS,SA,OC,AN,FR,ES,| DATE:: 2012-01-18 10:13:27.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP CONTINENT - | DATE:: 2012-01-18 10:13:27.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP COUNTRY - | DATE:: 2012-01-18 10:13:27.000000| SERVER:: dev.constellation.tv
USER::  | MESSAGE:: GEOIP ADDRESS - 192.168.2.106| DATE:: 2012-01-18 10:13:27.000000| SERVER:: dev.constellation.tv
